cluster,player_name,position_name,events,passes,shots,carries,pressures,goals,xg,assists,pass_ratio,shot_ratio,carry_ratio,pressure_ratio,goal_conversion,xg_per_shot,assist_ratio
2,Steven Berghuis,Right Midfield,481,113,7.0,107,60,0,0.5190596494999999,2,0.23492723492723494,0.014553014553014554,0.22245322245322247,0.12474012474012475,0.0,0.07415137849999999,0.017699115044247787
2,Adnan Januzaj,Center Attacking Midfield,262,45,4.0,63,28,1,0.1948831309999999,0,0.1717557251908397,0.015267175572519083,0.24045801526717558,0.10687022900763359,0.25,0.048720782749999976,0.0
2,Bamidele Alli,Center Attacking Midfield,5352,1094,73.0,1125,689,10,8.398463296300001,9,0.20440956651718983,0.013639760837070254,0.2102017937219731,0.12873692077727952,0.136986301369863,0.11504744241506851,0.008226691042047532
2,Roberto Firmino Barbosa de Oliveira,Center Attacking Midfield,4845,1045,65.0,971,614,10,7.3517586904,8,0.21568627450980393,0.013415892672858616,0.2004127966976264,0.12672858617131064,0.15384615384615385,0.11310397985230769,0.007655502392344498
2,Steven Davis,Center Attacking Midfield,5609,1634,20.0,1229,555,5,2.0640061254,3,0.29131752540559813,0.0035656979853806382,0.21911214120164021,0.09894811909431271,0.25,0.10320030627000001,0.0018359853121175031
2,Stéphane Sessègnon,Right Midfield,2990,638,28.0,722,220,2,1.250708888,2,0.21337792642140468,0.009364548494983277,0.24147157190635452,0.07357859531772576,0.07142857142857142,0.04466817457142857,0.003134796238244514
2,Oluwaseyi Babajide Ojo,Right Midfield,799,158,5.0,187,118,0,0.3465609515,3,0.19774718397997496,0.006257822277847309,0.23404255319148937,0.1476846057571965,0.0,0.06931219029999999,0.0189873417721519
2,Callum McManaman,Right Midfield,513,99,8.0,131,48,0,0.520520779,1,0.19298245614035087,0.015594541910331383,0.2553606237816764,0.0935672514619883,0.0,0.065065097375,0.010101010101010102
2,Riyad Mahrez,Right Midfield,5823,1174,87.0,1282,587,17,12.163812770000003,10,0.2016142881676112,0.014940752189592994,0.22016142881676112,0.1008071440838056,0.19540229885057472,0.1398139398850575,0.008517887563884156
2,Ross Barkley,Center Attacking Midfield,7288,1921,95.0,1858,421,8,7.6849434705,8,0.2635839736553238,0.013035126234906696,0.2549396267837541,0.0577661909989023,0.08421052631578947,0.08089414179473685,0.004164497657470068
2,Adlène Guédioura,Right Midfield,1107,298,13.0,240,85,0,0.312132211,2,0.26919602529358627,0.011743450767841012,0.21680216802168023,0.07678410117434507,0.0,0.024010170076923076,0.006711409395973154
2,Max-Alain Gradel,Left Midfield,1695,339,18.0,377,214,1,1.5043037857,2,0.2,0.010619469026548672,0.2224188790560472,0.12625368731563422,0.05555555555555555,0.08357243253888888,0.0058997050147492625
2,Vadis Odjidja-Ofoe,Right Midfield,719,159,3.0,149,95,0,0.160835927,2,0.2211404728789986,0.004172461752433936,0.20723226703755215,0.13212795549374132,0.0,0.053611975666666666,0.012578616352201259
2,Kevin De Bruyne,Center Attacking Midfield,4897,1314,48.0,1107,450,7,4.502264549,10,0.26832754747804777,0.009801919542577088,0.2260567694506841,0.0918929957116602,0.14583333333333334,0.09379717810416667,0.0076103500761035
2,Nathan Redmond,Right Midfield,4588,1084,53.0,1046,430,6,2.6832608084000005,4,0.23626852659110723,0.011551874455100261,0.22798605056669574,0.0937227550130776,0.11320754716981132,0.05062756242264152,0.0036900369003690036
2,Modou Barrow,Right Wing,1451,235,12.0,316,199,1,0.6395988,3,0.16195727084769124,0.008270158511371467,0.21778084079944865,0.13714679531357685,0.08333333333333333,0.053299900000000004,0.01276595744680851
2,Moussa Sissoko,Right Wing,6449,1576,39.0,1418,603,1,3.692096528,8,0.24437897348426113,0.006047449216932858,0.21987905101566135,0.09350286866180803,0.02564102564102564,0.09466914174358974,0.005076142131979695
2,Wilfried Zaha,Right Wing,4554,699,33.0,1085,518,2,2.407636951,1,0.15349143610013175,0.007246376811594203,0.23825208607817303,0.1137461572244181,0.06060606060606061,0.07295869548484848,0.001430615164520744
2,Carles Gil de Pareja Vicent,Right Wing,3193,809,18.0,792,290,2,1.017689849,1,0.25336673974318824,0.005637331663012841,0.248042593172565,0.09082367679298466,0.1111111111111111,0.05653832494444444,0.0012360939431396785
2,Aaron Lennon,Right Wing,2336,516,18.0,517,327,5,1.952729209,0,0.2208904109589041,0.007705479452054794,0.22131849315068494,0.13998287671232876,0.2777777777777778,0.10848495605555555,0.0
2,Bakary Sako,Right Wing,1880,423,35.0,408,180,2,2.1215525987,1,0.225,0.018617021276595744,0.2170212765957447,0.09574468085106383,0.05714285714285714,0.06061578853428572,0.002364066193853428
2,Jonathan Leko,Right Wing,452,55,0.0,102,69,0,0.0,1,0.12168141592920353,0.0,0.22566371681415928,0.15265486725663716,0.0,0.0,0.01818181818181818
2,Willian Borges da Silva,Right Wing,6295,1745,59.0,1484,484,5,3.7275560464,7,0.27720413026211277,0.009372517871326449,0.2357426528991263,0.07688641779189834,0.0847457627118644,0.06317891604067796,0.0040114613180515755
2,Andros Townsend,Right Wing,2362,481,29.0,534,277,4,1.440451886,2,0.20364098221845894,0.012277730736663843,0.2260795935647756,0.11727349703640982,0.13793103448275862,0.04967075468965517,0.004158004158004158
2,Gerard Deulofeu Lázaro,Right Wing,2796,691,12.0,734,204,2,1.5518586584999998,9,0.24713876967095852,0.004291845493562232,0.2625178826895565,0.07296137339055794,0.16666666666666666,0.129321554875,0.013024602026049204
2,Adama Traoré Diarra,Right Wing,412,53,2.0,115,28,0,0.12489151,1,0.12864077669902912,0.0048543689320388345,0.279126213592233,0.06796116504854369,0.0,0.062445755,0.018867924528301886
2,Jeremain Lens,Right Wing,2420,474,28.0,500,320,3,2.1020062906,3,0.19586776859504132,0.011570247933884297,0.2066115702479339,0.1322314049586777,0.10714285714285714,0.07507165323571428,0.006329113924050633
2,Xherdan Shaqiri,Right Wing,3504,835,39.0,850,253,3,2.4633686411,6,0.23829908675799086,0.01113013698630137,0.2425799086757991,0.07220319634703197,0.07692307692307693,0.0631632984897436,0.00718562874251497
2,Juan Manuel Mata García,Right Wing,6622,1914,58.0,1646,396,6,5.866743938,5,0.28903654485049834,0.008758683177287828,0.24856538810027182,0.059800664451827246,0.10344827586206896,0.10115075755172413,0.002612330198537095
2,Erik Lamela,Right Wing,5009,1117,59.0,1022,647,5,5.872297199299999,9,0.22299860251547216,0.01177879816330605,0.20403274106608105,0.12916749850269515,0.0847457627118644,0.09953046100508474,0.008057296329453895
2,Mauro Matías Zárate,Right Wing,1534,336,30.0,342,140,4,1.935043989,0,0.21903520208604954,0.01955671447196871,0.22294654498044328,0.09126466753585398,0.13333333333333333,0.0645014663,0.0
2,Jordon Ibe,Right Wing,2429,559,30.0,600,203,1,1.2689323965,1,0.2301358583779333,0.012350761630300536,0.24701523260601072,0.08357348703170028,0.03333333333333333,0.042297746549999994,0.0017889087656529517
2,Victor Moses,Right Wing,1622,306,21.0,374,134,1,1.837626853,2,0.18865598027127004,0.012946979038224414,0.23057953144266338,0.08261405672009864,0.047619047619047616,0.08750604061904761,0.006535947712418301
2,Joel Nathaniel Campbell Samuels,Right Wing,1733,350,20.0,378,226,3,1.7564523169999997,1,0.20196191575302944,0.01154068090017311,0.2181188690132718,0.13040969417195614,0.15,0.08782261584999998,0.002857142857142857
2,Junior Stanislas,Left Midfield,3071,776,46.0,694,265,3,2.4055857666,2,0.2526864213611202,0.014978834255942689,0.22598502116574407,0.08629111038749593,0.06521739130434782,0.05229534275217391,0.002577319587628866
2,Jesse Lingard,Right Wing,3301,771,31.0,703,395,4,3.1945610810000007,1,0.23356558618600423,0.009391093607997577,0.21296576794910632,0.11966070887609816,0.12903225806451613,0.10305035745161292,0.0012970168612191958
2,Wayne Routledge,Right Wing,3203,722,18.0,678,331,2,2.7345394620000003,2,0.22541367467998752,0.00561973150171714,0.21167655323134563,0.10334061817046519,0.1111111111111111,0.15191885900000002,0.002770083102493075
2,Sadio Mané,Center Attacking Midfield,5399,1043,86.0,1228,505,11,12.052078225,6,0.19318392294869421,0.015928875717725506,0.227449527690313,0.09353583997036488,0.12790697674418605,0.1401404444767442,0.005752636625119847
2,Jesús Navas González,Right Wing,5247,1452,31.0,1320,390,0,2.8745031953999995,7,0.27672955974842767,0.0059081379836096815,0.25157232704402516,0.07432818753573471,0.0,0.09272590952903224,0.0048209366391184574
2,Adam Johnson,Right Wing,2145,600,16.0,543,137,2,1.7620988539999998,5,0.27972027972027974,0.007459207459207459,0.25314685314685315,0.06386946386946386,0.125,0.11013117837499999,0.008333333333333333
2,Mousa Sidi Yaya Dembélé,Left Defensive Midfield,5332,1383,22.0,1312,578,3,1.7568571144999998,2,0.259377344336084,0.004126031507876969,0.24606151537884471,0.10840210052513129,0.13636363636363635,0.07985714156818181,0.0014461315979754157
2,Georginio Wijnaldum,Center Attacking Midfield,5212,1264,54.0,1197,413,11,7.722146134,4,0.24251726784343822,0.010360706062931695,0.22966231772831927,0.07924021488871834,0.2037037037037037,0.14300270618518518,0.0031645569620253164
2,Ruben Loftus-Cheek,Center Attacking Midfield,1112,248,14.0,258,128,1,1.369049881,0,0.22302158273381295,0.012589928057553957,0.23201438848920863,0.11510791366906475,0.07142857142857142,0.09778927721428572,0.0
2,Miguel Arturo Layún Prado,Left Midfield,255,60,4.0,53,31,1,0.246095348,0,0.23529411764705882,0.01568627450980392,0.20784313725490197,0.12156862745098039,0.25,0.061523837,0.0
2,Jack Wilshere,Center Attacking Midfield,340,77,1.0,91,33,0,0.3143006,0,0.22647058823529412,0.0029411764705882353,0.2676470588235294,0.09705882352941177,0.0,0.3143006,0.0
2,Manuel Lanzini,Left Center Midfield,4269,1119,48.0,1122,278,5,3.446542671999999,2,0.26212227687983136,0.011243851018973999,0.2628250175685172,0.06512063715155775,0.10416666666666667,0.07180297233333331,0.0017873100983020554
2,Joe Allen,Left Center Midfield,1644,413,12.0,337,213,2,2.123327118,1,0.25121654501216545,0.0072992700729927005,0.20498783454987834,0.12956204379562045,0.16666666666666666,0.17694392650000001,0.002421307506053269
2,Pedro Eliezer Rodríguez Ledesma,Left Wing,4498,1049,59.0,1106,382,7,5.978802855999999,2,0.23321476211649622,0.013116940862605602,0.24588706091596266,0.08492663405958203,0.11864406779661017,0.10133564162711862,0.0019065776930409914
2,Jefferson Antonio Montero Vite,Left Wing,2377,492,21.0,588,193,0,1.821712751,2,0.20698359276398823,0.008834665544804375,0.24737063525452252,0.08119478334034497,0.0,0.08674822623809524,0.0040650406504065045
2,James Morrison,Left Center Midfield,2378,615,24.0,535,252,3,2.4502182710000007,2,0.25862068965517243,0.010092514718250631,0.2249789739276703,0.10597140454163162,0.125,0.10209242795833336,0.0032520325203252032
2,Marko Arnautović,Left Wing,5171,1161,72.0,1202,490,11,11.080028553,5,0.22452136917424095,0.013923805840263006,0.23245020305550185,0.09475923419067879,0.1527777777777778,0.15388928545833333,0.004306632213608958
2,Nacer Chadli,Left Wing,1767,388,26.0,386,172,3,2.5992438728,2,0.21958121109224674,0.014714204867006225,0.21844934917940012,0.09734012450481042,0.11538461538461539,0.09997091818461537,0.005154639175257732
2,Eden Hazard,Left Wing,5711,1476,36.0,1468,231,4,2.394681989,4,0.25844860794957103,0.006303624584135878,0.2570478024864297,0.04044825774820522,0.1111111111111111,0.06651894413888888,0.0027100271002710027
2,Mark Noble,Left Center Midfield,6565,1943,34.0,1477,603,7,4.019765458,5,0.295963442498096,0.005178979436405179,0.224980959634425,0.09185072353389186,0.20588235294117646,0.11822839582352941,0.0025733401955738548
2,Kevin Mirallas,Left Wing,1781,382,41.0,396,151,4,3.215618413,3,0.21448624368332397,0.023020774845592364,0.2223469960696238,0.08478382930937675,0.0975609756097561,0.0784297173902439,0.007853403141361256
2,Alexis Alejandro Sánchez Sánchez,Left Wing,6455,1488,111.0,1635,400,13,11.263074479399998,6,0.23051897753679318,0.017195972114639815,0.2532920216886135,0.061967467079783116,0.11711711711711711,0.10146913945405404,0.004032258064516129
2,Alex Iwobi,Left Wing,1485,376,15.0,389,101,2,1.723545008,3,0.2531986531986532,0.010101010101010102,0.26195286195286194,0.06801346801346801,0.13333333333333333,0.11490300053333334,0.007978723404255319
2,Memphis Depay,Left Wing,3239,751,56.0,782,187,2,4.381855249299999,0,0.23186168570546464,0.0172892868169188,0.24143254090768757,0.05773386847792528,0.03571428571428571,0.07824741516607141,0.0
2,Christian Dannemann Eriksen,Left Wing,7055,2041,99.0,1586,564,6,5.109807407899999,12,0.2892983699503898,0.01403260099220411,0.22480510276399718,0.07994330262225371,0.06060606060606061,0.05161421624141413,0.005879470847623714
2,Dimitri Payet,Left Wing,5501,1572,69.0,1389,303,9,5.0674303673,16,0.28576622432285037,0.012543173968369388,0.2524995455371751,0.05508089438283948,0.13043478260869565,0.07344101981594203,0.010178117048346057
2,Dušan Tadić,Left Wing,4421,1104,56.0,989,384,7,6.782875651999998,11,0.24971725853879212,0.012666817462112644,0.22370504410766795,0.08685817688305814,0.125,0.12112277949999996,0.009963768115942028
2,Kieran Gibbs,Left Wing,841,219,5.0,168,104,1,0.674481988,1,0.26040428061831156,0.005945303210463734,0.19976218787158145,0.12366230677764566,0.2,0.1348963976,0.0045662100456621
2,Gabriel Antoine Obertan,Left Wing,439,107,3.0,90,35,0,0.114057279,1,0.2437357630979499,0.00683371298405467,0.20501138952164008,0.07972665148063782,0.0,0.038019093,0.009345794392523364
2,Clinton Mua N''Jie,Left Wing,392,72,7.0,81,51,0,0.499049676,1,0.1836734693877551,0.017857142857142856,0.2066326530612245,0.13010204081632654,0.0,0.07129281085714285,0.013888888888888888
2,Arouna Koné,Left Wing,2756,592,37.0,634,180,5,4.59309574,4,0.21480406386066764,0.013425253991291727,0.23004354136429608,0.06531204644412192,0.13513513513513514,0.1241377227027027,0.006756756756756757
2,Anthony Martial,Left Wing,5160,938,57.0,1193,372,11,6.901340182499998,3,0.1817829457364341,0.011046511627906977,0.2312015503875969,0.07209302325581396,0.19298245614035087,0.12107614355263153,0.0031982942430703624
2,Oscar dos Santos Emboaba Júnior,Center Attacking Midfield,4334,1096,51.0,985,397,3,5.109910107699999,3,0.25288417166589755,0.011767420396862021,0.22727272727272727,0.09160129210890632,0.058823529411764705,0.10019431583725488,0.002737226277372263
2,Raheem Sterling,Left Wing,4157,904,51.0,1023,311,6,6.411888005,2,0.21746451768101996,0.012268462833774356,0.2460909309598268,0.07481356747654559,0.11764705882352941,0.12572329421568626,0.0022123893805309734
2,James Philip Milner,Right Center Midfield,5758,1610,39.0,1245,636,5,3.9768661796,12,0.2796109760333449,0.006773185133726989,0.2162209100382077,0.11045501910385551,0.1282051282051282,0.10197092768205128,0.007453416149068323
2,Adam David Lallana,Center Attacking Midfield,4656,1046,42.0,948,607,4,3.885753835,8,0.22465635738831616,0.00902061855670103,0.2036082474226804,0.13036941580756015,0.09523809523809523,0.09251794845238095,0.0076481835564053535
2,Gylfi Þór Sigurðsson,Center Attacking Midfield,5306,1346,89.0,1036,743,11,7.495362014,4,0.25367508480964945,0.016773464003015454,0.19525065963060687,0.14003015454202788,0.12359550561797752,0.08421755071910113,0.0029717682020802376
2,Jack Grealish,Center Attacking Midfield,1538,342,16.0,378,123,1,0.704957433,0,0.2223667100130039,0.010403120936280884,0.24577373211963588,0.0799739921976593,0.0625,0.0440598395625,0.0
2,Wes Hoolahan,Center Attacking Midfield,4723,1180,26.0,1127,469,4,3.5316950506,7,0.24984120262544993,0.0055049756510692355,0.23861952149057802,0.09930129155197967,0.15384615384615385,0.13583442502307694,0.005932203389830509
2,Bojan Krkíc Pérez,Center Attacking Midfield,3343,758,37.0,817,285,7,4.829386597399999,1,0.22674244690397846,0.011067903081064912,0.24439126533054142,0.08525276697577026,0.1891891891891892,0.13052396209189188,0.0013192612137203166
2,Ander Herrera Agüera,Center Attacking Midfield,4070,1122,24.0,935,364,3,2.8249739285,2,0.2756756756756757,0.005896805896805897,0.22972972972972974,0.08943488943488943,0.125,0.11770724702083334,0.0017825311942959
2,Mesut Özil,Center Attacking Midfield,8413,2511,49.0,2069,467,6,5.966240685399998,18,0.29846665874242245,0.005824319505527161,0.2459289195292999,0.05550933079757518,0.12244897959183673,0.12176001398775506,0.007168458781362007
2,Demarai Gray,Left Midfield,447,100,5.0,98,53,0,0.1598514999999999,1,0.22371364653243847,0.011185682326621925,0.21923937360178972,0.1185682326621924,0.0,0.03197029999999998,0.01
2,Ramires Santos do Nascimento,Right Defensive Midfield,1282,332,10.0,273,151,2,0.789509716,0,0.2589703588143526,0.0078003120124804995,0.21294851794071762,0.11778471138845553,0.2,0.0789509716,0.0
2,Fabian Delph,Left Defensive Midfield,1833,471,13.0,455,161,2,0.3297079416999999,0,0.2569558101472995,0.0070921985815602835,0.24822695035460993,0.0878341516639389,0.15384615384615385,0.025362149361538452,0.0
2,Gnégnéri Yaya Touré,Right Defensive Midfield,6302,1869,74.0,1546,333,6,5.880840277000001,4,0.29657251666137735,0.011742304030466518,0.24531894636623294,0.05284036813709933,0.08108108108108109,0.07947081455405407,0.002140181915462814
2,Marc Pugh,Left Midfield,2494,555,22.0,575,225,3,2.683968361999999,2,0.22253408179631115,0.008821170809943865,0.2305533279871692,0.09021651964715317,0.13636363636363635,0.12199856190909086,0.0036036036036036037
2,Nathan Dyer,Left Midfield,480,90,5.0,109,53,1,0.6213481270000001,1,0.1875,0.010416666666666666,0.22708333333333333,0.11041666666666666,0.2,0.12426962540000001,0.011111111111111112
2,Aaron Ramsey,Left Defensive Midfield,8052,2197,67.0,1958,696,5,7.420695429799999,4,0.2728514654744163,0.008320914058618976,0.24316939890710382,0.08643815201192251,0.07462686567164178,0.11075664820597014,0.0018206645425580337
2,Matt Jarvis,Left Midfield,1570,367,10.0,320,167,1,0.992031861,1,0.2337579617834395,0.006369426751592357,0.20382165605095542,0.10636942675159236,0.1,0.0992031861,0.0027247956403269754
2,Wayne Mark Rooney,Center Forward,4815,1195,71.0,1077,287,8,6.894919052700001,6,0.2481827622014538,0.01474558670820353,0.2236760124610592,0.05960539979231568,0.11267605633802817,0.09711153595352114,0.00502092050209205
2,Yannick Bolasie Yala,Left Wing,3505,653,58.0,801,281,5,4.3318376392,3,0.18630527817403708,0.016547788873038517,0.22853067047075606,0.08017118402282454,0.08620689655172414,0.07468685584827586,0.004594180704441042
2,Cheikhou Kouyaté,Right Center Midfield,4818,1255,46.0,992,542,5,5.447483423,2,0.2604815276048153,0.009547530095475302,0.20589456205894563,0.11249481112494811,0.10869565217391304,0.11842355267391305,0.0015936254980079682
2,Philippe Coutinho Correia,Left Wing,4735,1147,111.0,1126,383,8,7.128245856099999,5,0.24223864836325237,0.023442449841605068,0.2378035902851109,0.0808870116156283,0.07207207207207207,0.06421843113603602,0.004359197907585004
2,Samir Nasri,Left Wing,1562,437,14.0,411,101,2,1.920093709,3,0.2797695262483995,0.008962868117797696,0.26312419974391804,0.0646606914212548,0.14285714285714285,0.13714955064285714,0.006864988558352402
2,Bradley Johnson,Left Midfield,326,77,10.0,70,30,0,0.8057374274,1,0.2361963190184049,0.03067484662576687,0.2147239263803681,0.09202453987730061,0.0,0.08057374274,0.012987012987012988
2,David Josué Jiménez Silva,Center Attacking Midfield,5147,1488,29.0,1301,326,2,2.83500895,10,0.28910044686224984,0.005634350106858364,0.25276860306974935,0.06333786671847678,0.06896551724137931,0.09775892931034483,0.006720430107526882
